Emp_ID,Department,Tenure_Months,Base_Salary,Voluntary_Turnover,Exit_Interview
3331,Manufacturing,39,119089,No,N/A - Active Employee
3332,Engineering,38,97991,No,N/A - Active Employee
3333,Manufacturing,36,101118,No,N/A - Active Employee
3334,Manufacturing,44,104474,Yes,I was not fully trained on the optical assembly workflow.
3335,Engineering,28,121993,No,N/A - Active Employee
3336,Sales,58,86438,Yes,I was not fully trained on the optical assembly workflow.
3337,Manufacturing,21,113726,No,N/A - Active Employee
3338,Manufacturing,1,81914,No,N/A - Active Employee
3339,Manufacturing,42,140032,No,N/A - Active Employee
3340,Manufacturing,40,67620,No,N/A - Active Employee
3341,Manufacturing,58,66028,No,N/A - Active Employee
3342,Engineering,24,63395,No,N/A - Active Employee
3343,Manufacturing,26,91463,No,N/A - Active Employee
3344,Engineering,34,114562,No,N/A - Active Employee
3345,Manufacturing,24,148694,No,N/A - Active Employee
3346,Sales,47,100918,No,N/A - Active Employee
3347,Engineering,26,76405,No,N/A - Active Employee
3348,Manufacturing,47,93142,No,N/A - Active Employee
3349,Manufacturing,26,71460,No,N/A - Active Employee
3350,Manufacturing,14,102478,No,N/A - Active Employee
3351,Sales,59,125607,No,N/A - Active Employee
3352,Manufacturing,32,63197,No,N/A - Active Employee
3353,Manufacturing,42,129969,No,N/A - Active Employee
3354,Manufacturing,35,80570,No,N/A - Active Employee
3355,Engineering,22,120504,No,N/A - Active Employee
3356,Manufacturing,58,133394,No,N/A - Active Employee
3357,Manufacturing,22,129857,No,N/A - Active Employee
3358,Sales,59,120289,No,N/A - Active Employee
3359,Manufacturing,26,122434,No,N/A - Active Employee
3360,Engineering,2,76885,Yes,I was not fully trained on the optical assembly workflow.
3361,Manufacturing,3,72219,Yes,"The floor is moving fast, and new hires need more support."
3362,Manufacturing,58,94312,No,N/A - Active Employee
3363,Sales,32,114739,No,N/A - Active Employee
3364,Engineering,23,115634,No,N/A - Active Employee
3365,Engineering,48,129918,No,N/A - Active Employee
3366,Manufacturing,37,87764,No,N/A - Active Employee
3367,Manufacturing,39,137896,No,N/A - Active Employee
3368,Manufacturing,41,100423,No,N/A - Active Employee
3369,Manufacturing,12,82161,No,N/A - Active Employee
3370,Manufacturing,6,126187,No,N/A - Active Employee
3371,Manufacturing,43,71468,No,N/A - Active Employee
3372,Manufacturing,2,96478,Yes,I was not fully trained on the optical assembly workflow.
3373,Manufacturing,43,130298,Yes,I was not fully trained on the optical assembly workflow.
3374,Manufacturing,8,129399,No,N/A - Active Employee
3375,Manufacturing,16,83089,No,N/A - Active Employee
3376,Sales,42,74989,Yes,"The floor is moving fast, and new hires need more support."
3377,Engineering,37,62873,No,N/A - Active Employee
3378,Manufacturing,47,68043,No,N/A - Active Employee
3379,Engineering,37,134269,No,N/A - Active Employee
3380,Engineering,3,130524,No,N/A - Active Employee
3381,Manufacturing,50,105539,No,N/A - Active Employee
3382,Manufacturing,13,111309,No,N/A - Active Employee
3383,Manufacturing,9,89396,No,N/A - Active Employee
3384,Manufacturing,52,77284,No,N/A - Active Employee
3385,Engineering,12,61028,No,N/A - Active Employee
3386,Sales,32,120469,No,N/A - Active Employee
3387,Manufacturing,29,63179,No,N/A - Active Employee
3388,Engineering,46,69452,No,N/A - Active Employee
3389,Manufacturing,3,131336,No,N/A - Active Employee
3390,Manufacturing,7,112454,No,N/A - Active Employee
3391,Engineering,25,104073,No,N/A - Active Employee
3392,Manufacturing,28,79655,No,N/A - Active Employee
3393,Manufacturing,47,73474,Yes,I was not fully trained on the optical assembly workflow.
3394,Manufacturing,36,101984,Yes,"The hiring volume is intense, and trainer availability is limited."
3395,Sales,9,92265,No,N/A - Active Employee
3396,Manufacturing,58,108070,No,N/A - Active Employee
3397,Manufacturing,28,74877,No,N/A - Active Employee
3398,Manufacturing,57,80830,Yes,I was not fully trained on the optical assembly workflow.
3399,Manufacturing,59,70159,No,N/A - Active Employee
3400,Manufacturing,4,98203,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3401,Engineering,30,84867,No,N/A - Active Employee
3402,Engineering,25,80111,No,N/A - Active Employee
3403,Sales,30,109455,No,N/A - Active Employee
3404,Engineering,19,104767,No,N/A - Active Employee
3405,Manufacturing,33,78900,No,N/A - Active Employee
3406,Manufacturing,30,122912,No,N/A - Active Employee
3407,Manufacturing,11,90930,No,N/A - Active Employee
3408,Manufacturing,18,90722,No,N/A - Active Employee
3409,Sales,9,103013,No,N/A - Active Employee
3410,Engineering,50,72514,No,N/A - Active Employee
3411,Sales,40,97802,No,N/A - Active Employee
3412,Manufacturing,23,112415,No,N/A - Active Employee
3413,Manufacturing,24,71576,No,N/A - Active Employee
3414,Manufacturing,5,110840,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3415,Manufacturing,18,63497,No,N/A - Active Employee
3416,Manufacturing,55,114313,No,N/A - Active Employee
3417,Manufacturing,2,63191,Yes,I was not fully trained on the optical assembly workflow.
3418,Manufacturing,9,75757,No,N/A - Active Employee
3419,Sales,50,91516,No,N/A - Active Employee
3420,Manufacturing,31,115316,No,N/A - Active Employee
3421,Manufacturing,2,124692,Yes,I was not fully trained on the optical assembly workflow.
3422,Engineering,29,102203,No,N/A - Active Employee
3423,Manufacturing,45,71812,Yes,I was not fully trained on the optical assembly workflow.
3424,Sales,21,94873,No,N/A - Active Employee
3425,Engineering,23,130828,Yes,"The hiring volume is intense, and trainer availability is limited."
3426,Manufacturing,38,68128,No,N/A - Active Employee
3427,Engineering,36,124410,No,N/A - Active Employee
3428,Engineering,54,94719,No,N/A - Active Employee
3429,Engineering,15,60354,No,N/A - Active Employee
3430,Engineering,17,122512,No,N/A - Active Employee
3431,Engineering,10,62407,No,N/A - Active Employee
3432,Manufacturing,40,93268,No,N/A - Active Employee
3433,Manufacturing,32,77552,No,N/A - Active Employee
3434,Engineering,21,112558,No,N/A - Active Employee
3435,Sales,42,65050,No,N/A - Active Employee
3436,Manufacturing,23,68194,Yes,I was not fully trained on the optical assembly workflow.
3437,Engineering,12,107820,Yes,I was not fully trained on the optical assembly workflow.
3438,Manufacturing,32,149454,No,N/A - Active Employee
3439,Engineering,26,63566,No,N/A - Active Employee
3440,Sales,24,101467,No,N/A - Active Employee
3441,Manufacturing,27,132238,No,N/A - Active Employee
3442,Manufacturing,54,86167,No,N/A - Active Employee
3443,Manufacturing,13,104366,No,N/A - Active Employee
3444,Manufacturing,17,135481,No,N/A - Active Employee
3445,Manufacturing,34,125515,No,N/A - Active Employee
3446,Manufacturing,3,86389,Yes,"The hiring volume is intense, and trainer availability is limited."
3447,Manufacturing,9,127563,No,N/A - Active Employee
3448,Manufacturing,34,120818,No,N/A - Active Employee
3449,Manufacturing,31,105608,No,N/A - Active Employee
3450,Engineering,39,99701,No,N/A - Active Employee
3451,Engineering,7,143282,No,N/A - Active Employee
3452,Engineering,51,138685,No,N/A - Active Employee
3453,Engineering,29,149121,No,N/A - Active Employee
3454,Engineering,10,120784,No,N/A - Active Employee
3455,Manufacturing,19,92329,No,N/A - Active Employee
3456,Engineering,14,69865,No,N/A - Active Employee
3457,Manufacturing,27,71327,No,N/A - Active Employee
3458,Manufacturing,28,145607,No,N/A - Active Employee
3459,Manufacturing,26,92691,No,N/A - Active Employee
3460,Sales,28,69939,No,N/A - Active Employee
3461,Engineering,54,80101,No,N/A - Active Employee
3462,Manufacturing,57,61879,No,N/A - Active Employee
3463,Manufacturing,29,107790,Yes,"The floor is moving fast, and new hires need more support."
3464,Manufacturing,57,113185,No,N/A - Active Employee
3465,Engineering,49,94054,No,N/A - Active Employee
3466,Engineering,49,126970,No,N/A - Active Employee
3467,Manufacturing,14,103240,No,N/A - Active Employee
3468,Manufacturing,26,146394,No,N/A - Active Employee
3469,Manufacturing,21,128686,No,N/A - Active Employee
3470,Manufacturing,6,66777,No,N/A - Active Employee
3471,Sales,5,84661,No,N/A - Active Employee
3472,Engineering,37,127880,No,N/A - Active Employee
3473,Manufacturing,25,108372,Yes,"The floor is moving fast, and new hires need more support."
3474,Manufacturing,49,127789,No,N/A - Active Employee
3475,Manufacturing,40,90164,No,N/A - Active Employee
3476,Manufacturing,6,63432,No,N/A - Active Employee
3477,Manufacturing,50,130646,No,N/A - Active Employee
3478,Manufacturing,30,130652,No,N/A - Active Employee
3479,Sales,34,117558,No,N/A - Active Employee
3480,Manufacturing,57,96392,No,N/A - Active Employee
3481,Manufacturing,38,60765,No,N/A - Active Employee
3482,Manufacturing,2,125506,Yes,I was not fully trained on the optical assembly workflow.
3483,Manufacturing,11,119404,No,N/A - Active Employee
3484,Engineering,26,120089,No,N/A - Active Employee
3485,Manufacturing,3,75314,Yes,"The floor is moving fast, and new hires need more support."
3486,Engineering,10,125809,No,N/A - Active Employee
3487,Engineering,47,125202,No,N/A - Active Employee
3488,Manufacturing,9,137173,No,N/A - Active Employee
3489,Engineering,10,111060,No,N/A - Active Employee
3490,Sales,30,125838,Yes,"The floor is moving fast, and new hires need more support."
3491,Manufacturing,6,96133,No,N/A - Active Employee
3492,Manufacturing,16,122700,No,N/A - Active Employee
3493,Sales,56,122465,No,N/A - Active Employee
3494,Sales,38,130163,No,N/A - Active Employee
3495,Manufacturing,57,137093,No,N/A - Active Employee
3496,Manufacturing,21,60286,No,N/A - Active Employee
3497,Manufacturing,37,130086,No,N/A - Active Employee
3498,Engineering,15,131323,No,N/A - Active Employee
3499,Manufacturing,23,109084,No,N/A - Active Employee
3500,Manufacturing,11,106766,No,N/A - Active Employee
3501,Engineering,50,125042,Yes,"The hiring volume is intense, and trainer availability is limited."
3502,Sales,11,100976,No,N/A - Active Employee
3503,Engineering,13,97252,No,N/A - Active Employee
3504,Manufacturing,28,132302,No,N/A - Active Employee
3505,Manufacturing,26,131012,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3506,Sales,19,78624,No,N/A - Active Employee
3507,Sales,22,134614,No,N/A - Active Employee
3508,Manufacturing,18,89384,No,N/A - Active Employee
3509,Engineering,54,72356,No,N/A - Active Employee
3510,Manufacturing,35,139057,Yes,I was not fully trained on the optical assembly workflow.
3511,Manufacturing,55,81422,No,N/A - Active Employee
3512,Manufacturing,59,78267,No,N/A - Active Employee
3513,Manufacturing,39,84298,No,N/A - Active Employee
3514,Manufacturing,49,104239,No,N/A - Active Employee
3515,Engineering,7,74947,No,N/A - Active Employee
3516,Manufacturing,57,74360,No,N/A - Active Employee
3517,Manufacturing,29,95328,No,N/A - Active Employee
3518,Manufacturing,43,79614,No,N/A - Active Employee
3519,Manufacturing,15,77372,No,N/A - Active Employee
3520,Manufacturing,6,142094,No,N/A - Active Employee
3521,Manufacturing,53,113598,No,N/A - Active Employee
3522,Manufacturing,27,61243,No,N/A - Active Employee
3523,Engineering,9,69145,No,N/A - Active Employee
3524,Sales,39,133254,No,N/A - Active Employee
3525,Manufacturing,4,84292,Yes,"The floor is moving fast, and new hires need more support."
3526,Sales,27,73715,No,N/A - Active Employee
3527,Sales,42,119896,Yes,"The hiring volume is intense, and trainer availability is limited."
3528,Engineering,43,135422,No,N/A - Active Employee
3529,Engineering,27,95869,No,N/A - Active Employee
3530,Engineering,22,126858,No,N/A - Active Employee
3531,Engineering,50,97931,No,N/A - Active Employee
3532,Engineering,11,69792,No,N/A - Active Employee
3533,Manufacturing,5,131813,Yes,I was not fully trained on the optical assembly workflow.
3534,Sales,10,142705,No,N/A - Active Employee
3535,Manufacturing,48,148606,No,N/A - Active Employee
3536,Engineering,28,69005,No,N/A - Active Employee
3537,Manufacturing,3,110856,Yes,"The floor is moving fast, and new hires need more support."
3538,Manufacturing,10,116107,No,N/A - Active Employee
3539,Manufacturing,2,67116,Yes,"The floor is moving fast, and new hires need more support."
3540,Manufacturing,49,145648,No,N/A - Active Employee
3541,Manufacturing,28,69261,No,N/A - Active Employee
3542,Manufacturing,5,84185,Yes,"The hiring volume is intense, and trainer availability is limited."
3543,Manufacturing,14,147165,No,N/A - Active Employee
3544,Manufacturing,37,110048,No,N/A - Active Employee
3545,Manufacturing,36,121131,No,N/A - Active Employee
3546,Sales,49,104433,No,N/A - Active Employee
3547,Manufacturing,2,127722,Yes,I was not fully trained on the optical assembly workflow.
3548,Manufacturing,5,67332,Yes,"The hiring volume is intense, and trainer availability is limited."
3549,Manufacturing,3,120818,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3550,Manufacturing,24,65997,No,N/A - Active Employee
3551,Manufacturing,43,76165,No,N/A - Active Employee
3552,Engineering,40,105562,No,N/A - Active Employee
3553,Sales,13,100352,No,N/A - Active Employee
3554,Manufacturing,39,73728,No,N/A - Active Employee
3555,Engineering,39,131827,No,N/A - Active Employee
3556,Manufacturing,12,87167,Yes,I was not fully trained on the optical assembly workflow.
3557,Manufacturing,45,137972,No,N/A - Active Employee
3558,Manufacturing,25,61349,No,N/A - Active Employee
3559,Manufacturing,4,81360,Yes,"The hiring volume is intense, and trainer availability is limited."
3560,Engineering,24,86716,No,N/A - Active Employee
3561,Engineering,46,113636,No,N/A - Active Employee
3562,Engineering,42,96092,No,N/A - Active Employee
3563,Manufacturing,16,74139,No,N/A - Active Employee
3564,Engineering,45,111395,No,N/A - Active Employee
3565,Manufacturing,23,146244,No,N/A - Active Employee
3566,Manufacturing,28,72030,No,N/A - Active Employee
3567,Manufacturing,6,82698,No,N/A - Active Employee
3568,Engineering,59,103064,No,N/A - Active Employee
3569,Sales,50,125397,No,N/A - Active Employee
3570,Manufacturing,12,72295,No,N/A - Active Employee
3571,Manufacturing,34,80800,No,N/A - Active Employee
3572,Engineering,47,81166,No,N/A - Active Employee
3573,Engineering,30,115444,No,N/A - Active Employee
3574,Manufacturing,13,67417,No,N/A - Active Employee
3575,Engineering,58,119333,No,N/A - Active Employee
3576,Engineering,16,98292,No,N/A - Active Employee
3577,Sales,20,89558,No,N/A - Active Employee
3578,Manufacturing,22,137593,No,N/A - Active Employee
3579,Sales,53,133695,No,N/A - Active Employee
3580,Manufacturing,30,132264,No,N/A - Active Employee
3581,Engineering,43,139683,No,N/A - Active Employee
3582,Manufacturing,54,81051,No,N/A - Active Employee
3583,Manufacturing,55,136956,No,N/A - Active Employee
3584,Manufacturing,51,75839,No,N/A - Active Employee
3585,Manufacturing,54,89771,No,N/A - Active Employee
3586,Manufacturing,56,109996,Yes,"The floor is moving fast, and new hires need more support."
3587,Manufacturing,59,126990,No,N/A - Active Employee
3588,Manufacturing,38,111990,No,N/A - Active Employee
3589,Manufacturing,8,110354,No,N/A - Active Employee
3590,Engineering,7,93881,No,N/A - Active Employee
3591,Sales,47,113336,No,N/A - Active Employee
3592,Engineering,19,102759,No,N/A - Active Employee
3593,Manufacturing,48,102968,No,N/A - Active Employee
3594,Manufacturing,56,112714,No,N/A - Active Employee
3595,Sales,39,114023,No,N/A - Active Employee
3596,Manufacturing,46,89696,No,N/A - Active Employee
3597,Manufacturing,17,72208,No,N/A - Active Employee
3598,Sales,26,86960,No,N/A - Active Employee
3599,Sales,57,96796,No,N/A - Active Employee
3600,Manufacturing,49,74483,No,N/A - Active Employee
3601,Engineering,13,75990,No,N/A - Active Employee
3602,Manufacturing,56,145589,No,N/A - Active Employee
3603,Engineering,30,85209,No,N/A - Active Employee
3604,Manufacturing,50,126508,No,N/A - Active Employee
3605,Manufacturing,31,71503,No,N/A - Active Employee
3606,Engineering,36,147507,No,N/A - Active Employee
3607,Manufacturing,10,79124,No,N/A - Active Employee
3608,Engineering,20,95447,No,N/A - Active Employee
3609,Manufacturing,43,130373,No,N/A - Active Employee
3610,Sales,50,78129,No,N/A - Active Employee
3611,Engineering,6,109485,No,N/A - Active Employee
3612,Manufacturing,5,130695,Yes,"The hiring volume is intense, and trainer availability is limited."
3613,Engineering,41,62127,No,N/A - Active Employee
3614,Manufacturing,27,62283,No,N/A - Active Employee
3615,Manufacturing,51,130967,No,N/A - Active Employee
3616,Manufacturing,5,83646,Yes,"The floor is moving fast, and new hires need more support."
3617,Sales,21,141852,No,N/A - Active Employee
3618,Engineering,3,143465,No,N/A - Active Employee
3619,Sales,42,139238,No,N/A - Active Employee
3620,Sales,51,149710,No,N/A - Active Employee
3621,Sales,10,134071,No,N/A - Active Employee
3622,Manufacturing,20,94513,No,N/A - Active Employee
3623,Sales,50,149299,No,N/A - Active Employee
3624,Manufacturing,3,91128,No,N/A - Active Employee
3625,Manufacturing,57,112776,No,N/A - Active Employee
3626,Manufacturing,53,60514,No,N/A - Active Employee
3627,Manufacturing,10,146632,No,N/A - Active Employee
3628,Manufacturing,9,113266,No,N/A - Active Employee
3629,Manufacturing,41,145395,No,N/A - Active Employee
3630,Manufacturing,1,91754,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3631,Manufacturing,30,88191,No,N/A - Active Employee
3632,Sales,4,107016,No,N/A - Active Employee
3633,Engineering,32,137709,No,N/A - Active Employee
3634,Manufacturing,21,109400,Yes,I was not fully trained on the optical assembly workflow.
3635,Manufacturing,42,131322,No,N/A - Active Employee
3636,Manufacturing,52,79300,Yes,"The hiring volume is intense, and trainer availability is limited."
3637,Manufacturing,29,129821,No,N/A - Active Employee
3638,Engineering,38,125921,No,N/A - Active Employee
3639,Manufacturing,36,140665,No,N/A - Active Employee
3640,Engineering,59,65187,No,N/A - Active Employee
3641,Engineering,14,94577,No,N/A - Active Employee
3642,Manufacturing,15,67983,No,N/A - Active Employee
3643,Sales,23,96004,No,N/A - Active Employee
3644,Manufacturing,44,128300,No,N/A - Active Employee
3645,Sales,52,117604,No,N/A - Active Employee
3646,Engineering,17,127769,No,N/A - Active Employee
3647,Engineering,7,126402,No,N/A - Active Employee
3648,Engineering,36,149302,No,N/A - Active Employee
3649,Engineering,36,139176,No,N/A - Active Employee
3650,Sales,23,112762,No,N/A - Active Employee
3651,Manufacturing,11,138826,No,N/A - Active Employee
3652,Engineering,51,64311,No,N/A - Active Employee
3653,Engineering,50,124920,No,N/A - Active Employee
3654,Manufacturing,45,106983,No,N/A - Active Employee
3655,Sales,35,146120,No,N/A - Active Employee
3656,Manufacturing,16,105338,No,N/A - Active Employee
3657,Manufacturing,24,76076,No,N/A - Active Employee
3658,Manufacturing,5,125169,No,N/A - Active Employee
3659,Manufacturing,15,145530,No,N/A - Active Employee
3660,Engineering,27,61455,No,N/A - Active Employee
3661,Manufacturing,26,65777,No,N/A - Active Employee
3662,Manufacturing,5,119515,Yes,"The floor is moving fast, and new hires need more support."
3663,Manufacturing,57,110005,No,N/A - Active Employee
3664,Manufacturing,16,109374,No,N/A - Active Employee
3665,Engineering,31,68117,No,N/A - Active Employee
3666,Sales,28,111489,Yes,"The floor is moving fast, and new hires need more support."
3667,Manufacturing,28,111120,No,N/A - Active Employee
3668,Manufacturing,50,136435,No,N/A - Active Employee
3669,Manufacturing,45,95109,No,N/A - Active Employee
3670,Engineering,52,91311,No,N/A - Active Employee
3671,Manufacturing,23,67344,No,N/A - Active Employee
3672,Manufacturing,16,111020,No,N/A - Active Employee
3673,Manufacturing,26,118330,No,N/A - Active Employee
3674,Manufacturing,34,85265,No,N/A - Active Employee
3675,Manufacturing,20,125807,No,N/A - Active Employee
3676,Manufacturing,28,144424,Yes,"The hiring volume is intense, and trainer availability is limited."
3677,Engineering,9,75676,No,N/A - Active Employee
3678,Engineering,35,111542,No,N/A - Active Employee
3679,Manufacturing,43,122499,No,N/A - Active Employee
3680,Engineering,32,61661,No,N/A - Active Employee
3681,Sales,52,76114,No,N/A - Active Employee
3682,Manufacturing,59,95607,Yes,I was not fully trained on the optical assembly workflow.
3683,Manufacturing,54,72365,No,N/A - Active Employee
3684,Manufacturing,6,91996,No,N/A - Active Employee
3685,Engineering,52,73262,No,N/A - Active Employee
3686,Manufacturing,20,140695,No,N/A - Active Employee
3687,Engineering,27,113917,No,N/A - Active Employee
3688,Manufacturing,25,89625,No,N/A - Active Employee
3689,Manufacturing,17,130091,No,N/A - Active Employee
3690,Sales,52,61657,No,N/A - Active Employee
3691,Manufacturing,38,113720,No,N/A - Active Employee
3692,Sales,58,121509,No,N/A - Active Employee
3693,Sales,57,132841,No,N/A - Active Employee
3694,Sales,25,80004,No,N/A - Active Employee
3695,Manufacturing,43,113232,No,N/A - Active Employee
3696,Engineering,30,129090,No,N/A - Active Employee
3697,Manufacturing,30,131758,No,N/A - Active Employee
3698,Manufacturing,44,75808,No,N/A - Active Employee
3699,Sales,41,147887,No,N/A - Active Employee
3700,Engineering,54,84656,No,N/A - Active Employee
3701,Manufacturing,46,95186,No,N/A - Active Employee
3702,Manufacturing,37,77285,No,N/A - Active Employee
3703,Engineering,55,73494,No,N/A - Active Employee
3704,Engineering,7,82991,No,N/A - Active Employee
3705,Manufacturing,46,72185,No,N/A - Active Employee
3706,Sales,24,125949,No,N/A - Active Employee
3707,Manufacturing,26,113772,No,N/A - Active Employee
3708,Manufacturing,47,95102,No,N/A - Active Employee
3709,Engineering,17,109239,No,N/A - Active Employee
3710,Sales,53,114378,No,N/A - Active Employee
3711,Manufacturing,30,76581,No,N/A - Active Employee
3712,Manufacturing,21,86726,No,N/A - Active Employee
3713,Manufacturing,20,139389,No,N/A - Active Employee
3714,Sales,25,61088,No,N/A - Active Employee
3715,Manufacturing,56,146107,No,N/A - Active Employee
3716,Manufacturing,7,146786,No,N/A - Active Employee
3717,Sales,30,82789,No,N/A - Active Employee
3718,Manufacturing,50,88864,No,N/A - Active Employee
3719,Manufacturing,28,78619,No,N/A - Active Employee
3720,Manufacturing,34,110459,No,N/A - Active Employee
3721,Engineering,21,79252,Yes,"The hiring volume is intense, and trainer availability is limited."
3722,Manufacturing,9,131161,Yes,"The floor is moving fast, and new hires need more support."
3723,Manufacturing,38,94867,No,N/A - Active Employee
3724,Manufacturing,55,147069,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3725,Engineering,31,136790,No,N/A - Active Employee
3726,Engineering,26,96118,No,N/A - Active Employee
3727,Manufacturing,8,113636,No,N/A - Active Employee
3728,Manufacturing,56,62194,No,N/A - Active Employee
3729,Sales,52,66079,No,N/A - Active Employee
3730,Manufacturing,54,105542,No,N/A - Active Employee
3731,Manufacturing,22,102568,Yes,"The hiring volume is intense, and trainer availability is limited."
3732,Manufacturing,37,95846,No,N/A - Active Employee
3733,Manufacturing,26,68129,No,N/A - Active Employee
3734,Manufacturing,14,135587,No,N/A - Active Employee
3735,Manufacturing,13,96559,No,N/A - Active Employee
3736,Manufacturing,23,102301,No,N/A - Active Employee
3737,Manufacturing,33,96316,No,N/A - Active Employee
3738,Engineering,8,104761,No,N/A - Active Employee
3739,Manufacturing,42,118351,No,N/A - Active Employee
3740,Manufacturing,28,128758,No,N/A - Active Employee
3741,Engineering,52,109450,No,N/A - Active Employee
3742,Manufacturing,17,74937,No,N/A - Active Employee
3743,Engineering,4,138727,No,N/A - Active Employee
3744,Manufacturing,19,85616,No,N/A - Active Employee
3745,Engineering,58,61464,Yes,"The floor is moving fast, and new hires need more support."
3746,Manufacturing,19,63513,No,N/A - Active Employee
3747,Manufacturing,42,129659,No,N/A - Active Employee
3748,Manufacturing,50,94826,No,N/A - Active Employee
3749,Manufacturing,17,62039,No,N/A - Active Employee
3750,Manufacturing,38,133029,No,N/A - Active Employee
3751,Engineering,13,87386,No,N/A - Active Employee
3752,Engineering,22,148015,No,N/A - Active Employee
3753,Manufacturing,18,139169,No,N/A - Active Employee
3754,Sales,40,64335,No,N/A - Active Employee
3755,Engineering,52,122137,No,N/A - Active Employee
3756,Sales,15,114289,No,N/A - Active Employee
3757,Engineering,18,75479,No,N/A - Active Employee
3758,Engineering,49,90875,No,N/A - Active Employee
3759,Manufacturing,28,104170,No,N/A - Active Employee
3760,Engineering,31,73150,No,N/A - Active Employee
3761,Sales,42,124971,No,N/A - Active Employee
3762,Manufacturing,9,84956,No,N/A - Active Employee
3763,Manufacturing,52,144360,No,N/A - Active Employee
3764,Manufacturing,22,132151,No,N/A - Active Employee
3765,Sales,39,117088,No,N/A - Active Employee
3766,Manufacturing,26,70779,No,N/A - Active Employee
3767,Engineering,45,62220,No,N/A - Active Employee
3768,Engineering,37,73132,No,N/A - Active Employee
3769,Sales,11,104973,No,N/A - Active Employee
3770,Manufacturing,12,130313,No,N/A - Active Employee
3771,Engineering,52,73766,No,N/A - Active Employee
3772,Sales,31,123663,No,N/A - Active Employee
3773,Manufacturing,17,64300,Yes,"The hiring volume is intense, and trainer availability is limited."
3774,Engineering,9,83904,No,N/A - Active Employee
3775,Manufacturing,8,113865,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3776,Engineering,55,134553,No,N/A - Active Employee
3777,Manufacturing,58,129922,Yes,I was not fully trained on the optical assembly workflow.
3778,Manufacturing,24,107938,No,N/A - Active Employee
3779,Manufacturing,12,63245,No,N/A - Active Employee
3780,Manufacturing,25,86404,No,N/A - Active Employee
3781,Manufacturing,9,130523,No,N/A - Active Employee
3782,Engineering,33,67308,No,N/A - Active Employee
3783,Manufacturing,37,123574,No,N/A - Active Employee
3784,Manufacturing,59,123352,No,N/A - Active Employee
3785,Engineering,19,127678,No,N/A - Active Employee
3786,Engineering,12,79550,No,N/A - Active Employee
3787,Manufacturing,8,82025,No,N/A - Active Employee
3788,Sales,23,77865,No,N/A - Active Employee
3789,Manufacturing,36,95423,No,N/A - Active Employee
3790,Engineering,4,107155,No,N/A - Active Employee
3791,Manufacturing,45,70777,No,N/A - Active Employee
3792,Engineering,28,111065,No,N/A - Active Employee
3793,Sales,47,81500,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3794,Engineering,28,110593,No,N/A - Active Employee
3795,Manufacturing,10,87251,No,N/A - Active Employee
3796,Engineering,2,145917,No,N/A - Active Employee
3797,Manufacturing,33,88749,Yes,I was not fully trained on the optical assembly workflow.
3798,Engineering,32,138417,No,N/A - Active Employee
3799,Engineering,49,75753,No,N/A - Active Employee
3800,Sales,52,67642,No,N/A - Active Employee
3801,Manufacturing,10,76984,No,N/A - Active Employee
3802,Manufacturing,19,97743,No,N/A - Active Employee
3803,Manufacturing,13,141132,No,N/A - Active Employee
3804,Manufacturing,7,75862,No,N/A - Active Employee
3805,Manufacturing,1,130550,Yes,"The floor is moving fast, and new hires need more support."
3806,Manufacturing,5,122721,No,N/A - Active Employee
3807,Engineering,31,91002,No,N/A - Active Employee
3808,Manufacturing,9,90277,No,N/A - Active Employee
3809,Manufacturing,12,145287,No,N/A - Active Employee
3810,Manufacturing,7,124316,No,N/A - Active Employee
3811,Sales,43,81503,No,N/A - Active Employee
3812,Engineering,38,142067,Yes,I was not fully trained on the optical assembly workflow.
3813,Manufacturing,57,96613,No,N/A - Active Employee
3814,Manufacturing,7,67172,No,N/A - Active Employee
3815,Manufacturing,13,133217,No,N/A - Active Employee
3816,Manufacturing,27,138185,No,N/A - Active Employee
3817,Manufacturing,39,99859,No,N/A - Active Employee
3818,Manufacturing,8,123353,No,N/A - Active Employee
3819,Sales,13,81116,No,N/A - Active Employee
3820,Manufacturing,25,136532,No,N/A - Active Employee
3821,Engineering,2,93168,No,N/A - Active Employee
3822,Manufacturing,24,84057,Yes,"The hiring volume is intense, and trainer availability is limited."
3823,Sales,45,105064,No,N/A - Active Employee
3824,Sales,32,84050,No,N/A - Active Employee
3825,Engineering,26,115857,No,N/A - Active Employee
3826,Manufacturing,29,127291,No,N/A - Active Employee
3827,Manufacturing,56,96504,No,N/A - Active Employee
3828,Engineering,31,130510,No,N/A - Active Employee
3829,Engineering,32,98817,No,N/A - Active Employee
3830,Manufacturing,55,147318,No,N/A - Active Employee
3831,Manufacturing,10,83754,No,N/A - Active Employee
3832,Manufacturing,6,123426,Yes,"Great team, but the manufacturing shifts are difficult to sustain."
3833,Engineering,27,108181,No,N/A - Active Employee
3834,Engineering,19,144917,No,N/A - Active Employee
3835,Engineering,12,79751,No,N/A - Active Employee
3836,Engineering,8,77707,No,N/A - Active Employee
